spread,ou_value,fav_ml_result,fav_sp_result,ou_result,fav_ppg,und_ppg,fav_papg,und_papg,fav_ypg,und_ypg,fav_yapg,und_yapg,fav_topg,und_topg,fav_tofpg,und_tofpg,fav_avg_mov,und_avg_mov,fav_win_pct,und_win_pct,fav_last_5_win_pct,und_last_5_win_pct,fav_home_win_pct,und_home_win_pct,fav_away_win_pct,und_away_win_pct,ppg_diff,ypg_diff,topg_diff,avg_mov_diff,win_pct_diff,last_5_win_pct_diff,team_ovr_diff,ypg_sum,ppg_ratio,ypg_ratio,avg_mov_ratio
-13.5,38.5,1,1.0,0,22.0,18.88,19.86,26.62,328.57,318.62,260.0,355.75,2.43,1.12,1.43,1.25,-0.33,-11.33,0.57,0.12,0.6,0.0,0.75,0.25,0.33,0.0,3.120000000000001,9.949999999999989,1.31,11.0,0.44999999999999996,0.6,20.32,647.19,1.17,1.03,0.03
-3.5,37.5,1,1.0,0,20.0,21.88,22.29,23.0,287.0,354.5,339.14,333.62,1.14,1.0,0.86,0.75,-6.67,-4.33,0.29,0.38,0.2,0.4,0.33,0.25,0.25,0.5,-1.879999999999999,-67.5,0.1399999999999999,-2.34,-0.09000000000000002,-0.2,7.400000000000006,641.5,0.91,0.81,1.54
-2.5,36.5,1,0.0,1,21.14,17.29,18.29,18.29,330.43,298.29,335.43,354.57,0.57,0.86,1.29,2.0,1.0,-7.67,0.43,0.43,0.6,0.2,0.67,0.25,0.25,0.67,3.8500000000000014,32.139999999999986,-0.29000000000000004,8.67,0.0,0.39999999999999997,0.6199999999999903,628.72,1.22,1.11,-0.13
-2.5,40.5,0,0.0,0,14.75,21.38,26.0,28.5,284.75,319.62,321.12,374.12,1.62,1.5,0.88,1.5,-4.67,-2.0,0.25,0.38,0.2,0.2,0.25,0.25,0.25,0.5,-6.629999999999999,-34.870000000000005,0.1200000000000001,-2.67,-0.13,0.0,4.280000000000015,604.37,0.69,0.89,2.34
-8.5,42.5,1,0.0,0,21.38,21.38,19.25,27.25,349.12,320.62,296.38,341.0,1.25,1.62,1.62,1.12,-1.0,-1.67,0.5,0.25,0.4,0.4,0.33,0.25,0.6,0.25,0.0,28.5,-0.3700000000000001,0.6699999999999999,0.25,0.0,-1.4699999999999989,669.74,1.0,1.09,0.6
-1.5,44.5,1,1.0,0,25.62,18.14,28.62,28.43,362.38,284.57,371.25,326.0,1.62,1.14,1.38,0.86,-9.67,-12.33,0.38,0.14,0.2,0.2,0.2,0.33,0.67,0.0,7.48,77.81,0.4800000000000002,2.66,0.24,0.0,-5.920000000000009,646.95,1.41,1.27,0.78
-1.5,38.5,1,1.0,0,15.75,11.88,23.38,23.38,268.25,267.88,337.62,338.88,2.0,1.25,1.0,1.0,-8.67,-0.33,0.38,0.25,0.4,0.2,0.67,0.25,0.2,0.25,3.869999999999999,0.37000000000000455,0.75,-8.34,0.13,0.2,-8.280000000000001,536.13,1.33,1.0,26.27
-3.0,46.5,1,1.0,1,28.0,28.14,21.5,17.14,387.38,338.0,313.0,287.43,1.62,1.0,1.25,1.86,5.0,-2.0,0.88,0.71,0.8,0.6,1.0,1.0,0.8,0.5,-0.14000000000000057,49.379999999999995,0.6200000000000001,7.0,0.17000000000000004,0.20000000000000007,10.550000000000011,725.38,1.0,1.15,-2.5
-1.5,50.5,1,1.0,0,18.71,27.75,20.57,17.0,276.86,376.88,370.71,326.12,0.86,1.5,1.86,1.75,10.67,2.33,0.57,0.62,0.8,0.6,0.67,1.0,0.5,0.25,-9.04,-100.01999999999998,-0.64,8.34,-0.050000000000000044,0.20000000000000007,6.560000000000002,653.74,0.67,0.73,4.58
-3.0,41.0,1,1.0,0,24.86,18.0,24.0,18.43,362.43,273.29,390.86,329.29,0.86,1.43,1.71,1.86,0.0,6.33,0.43,0.57,0.6,0.6,0.5,0.5,0.33,0.67,6.859999999999999,89.13999999999999,-0.57,-6.33,-0.13999999999999996,0.0,-9.969999999999999,635.72,1.38,1.33,0.0
-3.5,38.5,1,0.0,0,20.89,17.5,26.89,28.25,325.89,283.38,336.56,310.0,2.0,1.38,1.0,0.88,-2.0,-11.0,0.22,0.12,0.4,0.2,0.25,0.25,0.2,0.0,3.3900000000000006,42.50999999999999,0.6200000000000001,9.0,0.1,0.2,2.8799999999999955,609.27,1.19,1.15,0.18
-2.5,41.5,1,1.0,0,25.78,15.0,26.89,25.33,344.11,289.44,360.56,333.44,1.56,1.56,1.56,1.0,0.67,-4.33,0.44,0.22,0.4,0.2,0.2,0.2,0.75,0.25,10.780000000000001,54.670000000000016,0.0,5.0,0.22,0.2,-10.830000000000005,633.55,1.72,1.19,-0.15
-6.0,38.5,0,0.0,1,26.56,22.62,13.78,17.38,369.0,328.25,262.56,234.75,1.33,2.12,1.44,1.62,24.33,8.0,0.78,0.62,0.8,0.6,0.75,0.8,0.8,0.33,3.9399999999999977,40.75,-0.79,16.33,0.16000000000000003,0.20000000000000007,-0.010000000000005116,697.25,1.17,1.12,3.04
-5.5,45.5,0,0.0,1,19.38,23.38,20.25,20.62,291.88,351.12,364.0,335.0,0.75,0.62,1.88,1.25,8.0,2.33,0.62,0.5,0.8,0.6,0.75,0.75,0.5,0.25,-4.0,-59.24000000000001,0.13,5.67,0.12,0.20000000000000007,5.210000000000008,643.0,0.83,0.83,3.43
-3.0,44.5,1,1.0,0,27.25,24.12,17.5,19.5,376.62,341.38,315.0,342.75,1.12,1.62,1.62,2.25,-7.0,11.33,0.62,0.75,0.4,1.0,0.75,0.5,0.5,1.0,3.129999999999999,35.24000000000001,-0.5,-18.33,-0.13,-0.6,15.309999999999988,718.0,1.13,1.1,-0.62
-2.5,40.5,0,0.0,1,21.67,22.89,19.0,21.11,343.78,354.78,304.33,328.0,1.11,1.89,2.0,1.33,3.67,7.33,0.56,0.56,0.6,0.8,0.5,0.25,0.6,0.8,-1.2199999999999989,-11.0,-0.7799999999999998,-3.66,0.0,-0.20000000000000007,-4.040000000000006,698.56,0.95,0.97,0.5
-3.0,38.5,1,1.0,1,16.62,20.0,20.38,19.88,278.5,300.0,377.25,320.12,1.0,1.25,2.0,1.0,0.33,0.33,0.62,0.38,0.6,0.2,0.6,0.5,0.67,0.25,-3.379999999999999,-21.5,-0.25,0.0,0.24,0.39999999999999997,2.960000000000008,578.5,0.83,0.93,1.0
-2.5,38.5,1,1.0,0,19.75,18.5,20.88,20.0,302.5,302.0,372.25,337.75,0.88,1.12,1.88,0.75,-3.67,-2.33,0.38,0.38,0.2,0.4,0.25,0.75,0.5,0.0,1.25,0.5,-0.2400000000000001,-1.3399999999999999,0.0,-0.2,-1.2099999999999937,604.5,1.07,1.0,1.58
-2.5,43.5,0,0.0,1,18.44,16.78,21.33,26.67,344.33,289.67,304.0,352.44,1.78,1.33,1.0,1.11,-1.67,-14.67,0.44,0.11,0.4,0.0,0.5,0.25,0.33,0.0,1.6600000000000001,54.65999999999997,0.44999999999999996,13.0,0.33,0.4,15.829999999999991,634.0,1.1,1.19,0.11
-2.5,48.5,1,1.0,1,25.0,25.12,20.62,21.75,390.62,341.0,296.88,375.75,1.25,0.75,1.25,1.88,-2.0,8.0,0.75,0.5,0.8,0.6,0.75,0.5,0.75,0.5,-0.120000000000001,49.620000000000005,0.5,-10.0,0.25,0.20000000000000007,11.459999999999994,731.62,1.0,1.15,-0.25
-17.5,38.5,1,1.0,1,27.5,11.22,18.5,24.11,346.5,268.89,288.0,338.33,1.0,1.33,1.62,0.89,7.0,-6.67,0.62,0.22,0.6,0.2,1.0,0.25,0.4,0.2,16.28,77.61000000000001,-0.33000000000000007,13.67,0.4,0.39999999999999997,1.9999999999999858,615.39,2.45,1.29,-1.05
-5.5,44.5,1,0.0,1,21.38,21.22,21.88,27.22,311.75,332.11,354.12,368.89,1.25,1.56,1.5,1.44,-6.67,-3.67,0.62,0.44,0.6,0.4,0.75,0.25,0.5,0.6,0.16000000000000014,-20.360000000000014,-0.31000000000000005,-3.0,0.18,0.19999999999999996,-0.769999999999996,643.86,1.01,0.94,1.82
-1.5,35.5,0,0.0,0,16.5,17.33,19.5,21.44,272.88,275.56,312.0,330.89,1.62,1.78,1.62,1.11,-4.0,-2.0,0.5,0.44,0.6,0.6,0.4,0.75,0.67,0.2,-0.8299999999999983,-2.680000000000007,-0.15999999999999992,-2.0,0.06,0.0,10.569999999999993,548.44,0.95,0.99,2.0
-7.5,47.5,0,0.0,0,26.67,21.5,17.78,28.25,370.22,302.12,334.0,405.88,1.56,1.5,1.56,1.5,-1.33,2.0,0.56,0.38,0.4,0.6,1.0,0.4,0.2,0.33,5.170000000000002,68.10000000000002,0.06000000000000005,-3.33,0.18000000000000005,-0.19999999999999996,-2.3200000000000074,672.34,1.24,1.23,-0.66
-3.5,46.5,1,1.0,1,27.0,20.22,15.7,21.33,362.7,301.67,273.6,384.0,1.4,0.89,1.5,2.0,13.0,5.67,0.7,0.56,0.8,0.8,0.6,0.6,0.8,0.5,6.780000000000001,61.02999999999997,0.5099999999999999,7.33,0.1399999999999999,0.0,4.0,664.37,1.34,1.2,2.29
-11.0,42.5,1,1.0,1,29.89,17.0,18.33,26.89,379.11,275.56,275.11,308.33,1.11,1.22,1.56,0.78,16.67,-5.0,0.67,0.11,0.6,0.2,1.0,0.25,0.4,0.0,12.89,103.55000000000001,-0.10999999999999988,21.67,0.56,0.39999999999999997,8.129999999999981,654.6700000000001,1.76,1.38,-3.33
-1.5,33.5,1,1.0,0,23.78,17.33,18.89,20.22,333.22,283.56,242.67,379.67,2.11,0.89,1.67,2.0,8.33,-0.67,0.67,0.67,0.8,0.8,0.8,0.67,0.5,0.67,6.450000000000003,49.660000000000025,1.2199999999999998,9.0,0.0,0.0,3.9399999999999977,616.78,1.37,1.18,-12.43
-7.5,48.5,1,0.0,1,26.78,20.4,22.56,25.5,406.44,322.8,310.67,324.2,1.11,1.8,1.22,0.9,-5.67,-7.0,0.78,0.3,0.8,0.4,0.75,0.4,0.8,0.2,6.380000000000003,83.63999999999999,-0.69,1.33,0.48000000000000004,0.4,7.029999999999987,729.24,1.31,1.26,0.81
-3.0,44.0,0,0.0,0,26.56,19.89,23.89,20.22,349.89,311.0,393.22,320.56,0.78,1.33,1.67,0.89,11.67,-0.33,0.44,0.33,0.4,0.2,0.4,0.5,0.5,0.2,6.669999999999998,38.889999999999986,-0.55,12.0,0.10999999999999999,0.2,-5.200000000000003,660.89,1.34,1.13,-35.36
-5.5,48.5,1,0.0,0,24.11,17.6,21.33,26.3,372.56,295.9,340.0,342.6,0.89,1.3,1.33,1.0,1.0,-10.67,0.56,0.2,0.6,0.2,0.75,0.4,0.4,0.0,6.509999999999998,76.66000000000003,-0.41000000000000003,11.67,0.36000000000000004,0.39999999999999997,11.099999999999987,668.46,1.37,1.26,-0.09
-6.5,40.0,1,1.0,1,21.78,17.11,21.11,20.0,328.0,291.67,353.22,338.0,1.89,1.11,2.0,0.78,-4.67,-4.33,0.67,0.33,0.8,0.2,0.4,0.75,1.0,0.0,4.670000000000002,36.329999999999984,0.7799999999999998,-0.33999999999999986,0.34,0.6000000000000001,-6.719999999999985,619.6700000000001,1.27,1.12,1.08
-13.5,46.0,1,0.0,0,31.67,17.2,25.0,20.5,435.33,275.4,322.44,334.3,1.44,1.8,1.0,1.1,-2.33,5.33,0.67,0.5,0.6,0.6,0.8,0.8,0.5,0.2,14.470000000000002,159.93,-0.3600000000000001,-7.66,0.17000000000000004,0.0,6.1299999999999955,710.73,1.84,1.58,-0.44
-7.5,39.5,0,0.0,1,21.7,11.8,27.4,26.6,334.5,259.2,380.9,368.5,1.5,1.3,1.3,1.0,-2.33,-19.67,0.4,0.2,0.4,0.2,0.25,0.25,0.5,0.17,9.899999999999999,75.30000000000001,0.19999999999999996,17.340000000000003,0.2,0.2,-5.500000000000014,593.7,1.84,1.29,0.12
-13.5,41.5,1,0.0,0,28.0,19.78,15.89,19.22,383.33,306.67,304.56,354.11,1.0,0.89,1.89,1.78,4.0,2.0,0.67,0.44,0.4,0.2,0.75,0.4,0.6,0.5,8.219999999999999,76.65999999999997,0.10999999999999999,2.0,0.23000000000000004,0.2,9.799999999999997,690.0,1.42,1.25,2.0
-7.5,38.5,1,1.0,0,26.2,16.0,18.4,19.11,370.1,283.11,330.6,307.78,1.8,1.56,1.5,1.67,-0.67,-7.33,0.5,0.44,0.4,0.6,0.8,0.4,0.2,0.5,10.2,86.99000000000001,0.24,6.66,0.06,-0.19999999999999996,-8.439999999999998,653.21,1.64,1.31,0.09
-2.0,45.5,1,0.0,0,19.78,22.22,22.67,22.33,335.89,331.44,340.0,354.33,1.11,1.11,0.89,1.44,-15.67,-9.0,0.33,0.67,0.2,0.6,0.25,0.8,0.4,0.5,-2.4399999999999977,4.449999999999989,0.0,-6.67,-0.34,-0.39999999999999997,-3.6099999999999994,667.3299999999999,0.89,1.01,1.74
-2.5,42.5,1,0.0,0,21.78,23.3,27.56,20.9,301.89,358.1,401.78,323.2,1.44,1.7,1.78,1.4,6.33,8.33,0.44,0.6,0.6,1.0,0.4,0.4,0.5,0.8,-1.5199999999999996,-56.210000000000036,-0.26,-2.0,-0.15999999999999998,-0.4,-3.1500000000000057,659.99,0.93,0.84,0.76
-2.5,45.5,0,0.0,0,23.11,28.0,15.89,21.67,368.67,376.78,288.22,323.33,1.89,1.44,1.44,1.22,2.0,8.67,0.78,0.89,0.8,0.8,0.75,1.0,0.8,0.8,-4.890000000000001,-8.109999999999957,0.44999999999999996,-6.67,-0.10999999999999999,0.0,-11.980000000000004,745.45,0.83,0.98,0.23
-8.5,46.5,0,0.0,1,27.2,20.2,22.9,20.2,399.6,319.6,313.0,327.9,1.4,1.2,1.2,0.9,6.67,5.33,0.8,0.4,0.8,0.4,0.8,0.6,0.8,0.2,7.0,80.0,0.19999999999999996,1.3399999999999999,0.4,0.4,6.259999999999991,719.2,1.35,1.25,1.25
-13.5,47.5,1,1.0,1,30.2,21.45,17.5,27.73,372.3,340.82,266.3,372.82,1.0,1.91,1.6,1.18,16.67,-4.0,0.7,0.36,0.8,0.2,1.0,0.2,0.5,0.5,8.75,31.480000000000018,-0.9099999999999999,20.67,0.33999999999999997,0.6000000000000001,7.5,713.12,1.41,1.09,-4.17
-7.0,43.5,1,1.0,1,27.9,21.6,15.7,21.8,387.0,327.4,302.8,345.6,0.9,1.1,1.9,1.4,10.0,-10.67,0.7,0.6,0.4,0.6,0.8,0.8,0.6,0.4,6.299999999999997,59.60000000000002,-0.20000000000000007,20.67,0.09999999999999998,-0.19999999999999996,10.650000000000006,714.4,1.29,1.18,-0.94
-9.5,39.5,1,1.0,1,30.5,15.0,23.8,20.4,434.0,270.3,319.8,316.3,1.6,1.8,1.2,1.6,4.67,-17.0,0.7,0.4,0.6,0.4,0.83,0.4,0.5,0.4,15.5,163.7,-0.19999999999999996,21.67,0.29999999999999993,0.19999999999999996,-4.439999999999998,704.3,2.03,1.61,-0.27
-1.5,40.5,0,0.0,0,21.4,18.9,19.8,21.7,337.4,335.3,312.7,308.8,1.2,1.6,1.8,1.0,3.33,-3.33,0.5,0.4,0.4,0.2,0.5,0.5,0.5,0.25,2.5,2.099999999999966,-0.40000000000000013,6.66,0.09999999999999998,0.2,-4.6499999999999915,672.7,1.13,1.01,-1.0
-2.5,35.5,1,1.0,0,16.6,20.2,19.5,22.6,280.1,298.7,367.6,386.1,0.8,0.8,1.9,1.8,1.67,-3.67,0.6,0.5,0.6,0.6,0.67,0.6,0.5,0.4,-3.599999999999998,-18.599999999999966,0.0,5.34,0.09999999999999998,0.0,0.07000000000000739,578.8,0.82,0.94,-0.46
-1.5,48.5,1,1.0,0,23.0,23.8,20.4,20.8,334.1,377.2,341.4,337.9,1.7,1.1,2.0,1.4,-0.33,3.33,0.7,0.6,0.8,0.8,0.5,0.8,1.0,0.4,-0.8000000000000007,-43.099999999999966,0.5999999999999999,-3.66,0.09999999999999998,0.0,-6.129999999999981,711.3,0.97,0.89,-0.1
-2.5,44.5,1,1.0,1,24.2,19.2,24.8,20.0,336.1,304.7,358.5,360.7,1.5,1.0,1.6,1.6,2.33,-0.33,0.5,0.4,0.4,0.2,0.2,0.4,0.8,0.4,5.0,31.400000000000034,0.5,2.66,0.09999999999999998,0.2,-6.630000000000003,640.8,1.26,1.1,-7.06
-4.0,36.0,0,0.0,0,14.1,13.55,23.8,25.91,294.5,262.18,326.5,371.73,1.6,1.18,1.0,1.45,-7.0,-14.67,0.2,0.27,0.2,0.4,0.17,0.25,0.25,0.29,0.5499999999999989,32.31999999999999,0.42000000000000015,7.67,-0.07,-0.2,-1.2199999999999989,556.6800000000001,1.04,1.12,0.48
-3.5,36.5,1,1.0,0,16.8,16.3,21.4,27.5,286.0,266.7,343.1,308.6,1.2,1.3,0.7,0.7,-12.67,-13.33,0.3,0.1,0.2,0.2,0.75,0.2,0.0,0.0,0.5,19.30000000000001,-0.10000000000000009,0.6600000000000001,0.19999999999999998,0.0,1.9199999999999875,552.7,1.03,1.07,0.95
-2.5,45.5,1,1.0,1,19.5,17.45,22.0,25.82,329.0,298.0,335.1,349.55,1.1,1.36,0.9,1.18,-13.0,-10.0,0.4,0.18,0.4,0.2,0.4,0.4,0.4,0.0,2.0500000000000007,31.0,-0.26,-3.0,0.22000000000000003,0.2,6.019999999999989,627.0,1.12,1.1,1.3
-1.0,37.0,1,1.0,1,21.7,22.7,26.8,18.0,301.2,325.8,400.1,243.3,1.3,2.0,1.9,1.5,6.0,10.67,0.5,0.7,0.8,0.8,0.5,0.83,0.5,0.5,-1.0,-24.600000000000023,-0.7,-4.67,-0.19999999999999996,0.0,-8.25,627.0,0.96,0.92,0.56
-9.5,42.5,1,1.0,1,22.5,16.82,16.4,20.45,365.4,277.27,283.2,342.27,1.9,1.91,1.4,1.27,-4.0,7.0,0.7,0.46,0.6,0.4,0.6,0.8,0.8,0.17,5.68,88.13,-0.010000000000000009,-11.0,0.23999999999999994,0.19999999999999996,8.849999999999994,642.67,1.34,1.32,-0.57
-2.5,48.5,1,1.0,1,27.3,26.73,21.2,17.27,362.9,372.18,324.6,314.64,1.4,1.73,1.3,1.73,5.33,6.0,0.9,0.55,0.8,0.4,1.0,0.83,0.83,0.2,0.5700000000000003,-9.28000000000003,-0.33000000000000007,-0.6699999999999999,0.35,0.4,18.700000000000003,735.0799999999999,1.02,0.98,0.89
-3.0,48.5,1,1.0,0,27.64,25.9,16.09,23.8,366.55,354.3,273.45,393.6,1.27,0.8,1.36,1.5,15.33,5.0,0.73,0.4,0.8,0.4,0.67,0.4,0.8,0.4,1.740000000000002,12.25,0.47,10.33,0.32999999999999996,0.4,12.090000000000003,720.85,1.07,1.03,3.07
-3.0,43.5,0,0.0,0,23.0,20.91,20.91,26.0,360.55,323.82,320.64,325.45,1.82,1.73,1.27,1.18,3.33,-3.0,0.55,0.27,0.8,0.4,0.4,0.4,0.67,0.17,2.09,36.73000000000002,0.09000000000000008,6.33,0.28,0.4,2.5700000000000074,684.37,1.1,1.11,-1.11
-9.5,47.5,1,0.0,1,31.55,20.82,16.82,22.64,377.64,317.64,276.27,348.45,0.91,1.18,1.55,1.36,30.0,-5.33,0.73,0.55,0.8,0.4,1.0,0.67,0.5,0.4,10.73,60.0,-0.2699999999999999,35.33,0.17999999999999994,0.4,8.269999999999996,695.28,1.52,1.19,-5.63
-3.5,47.0,1,1.0,0,23.55,22.36,21.09,25.45,374.91,300.55,347.64,388.18,1.0,1.27,1.36,2.0,1.67,6.67,0.55,0.55,0.6,1.0,0.67,0.57,0.4,0.5,1.1900000000000013,74.36000000000001,-0.27,-5.0,0.0,-0.4,-0.9700000000000131,675.46,1.05,1.25,0.25
-4.5,39.0,1,1.0,0,24.45,13.45,23.45,22.55,347.45,293.45,390.64,316.82,1.09,1.73,1.36,1.0,-5.33,-3.33,0.36,0.18,0.4,0.2,0.33,0.17,0.4,0.2,11.0,54.0,-0.6399999999999999,-2.0,0.18,0.2,-6.460000000000008,640.9,1.82,1.18,1.6
-4.0,48.0,1,1.0,1,26.73,20.82,23.45,20.18,405.45,347.09,318.82,320.27,1.55,1.27,1.09,1.82,0.33,-3.33,0.73,0.46,0.6,0.4,0.67,0.5,0.8,0.43,5.91,58.360000000000014,0.28,3.66,0.26999999999999996,0.19999999999999996,8.499999999999986,752.54,1.28,1.17,-0.1
-2.0,33.0,1,1.0,0,19.36,14.82,21.09,21.64,340.82,260.18,321.09,323.45,1.64,1.82,1.09,1.73,1.33,-17.0,0.46,0.36,0.4,0.2,0.57,0.33,0.25,0.4,4.539999999999999,80.63999999999999,-0.18000000000000016,18.33,0.10000000000000003,0.2,-2.3599999999999994,601.0,1.31,1.31,-0.08
-6.0,41.0,0,0.0,0,16.55,17.17,18.64,26.75,292.91,297.5,354.36,358.5,0.82,1.25,1.82,1.17,2.33,-8.67,0.64,0.17,0.6,0.2,0.67,0.33,0.6,0.0,-0.620000000000001,-4.589999999999975,-0.43000000000000005,11.0,0.47,0.39999999999999997,16.380000000000003,590.4100000000001,0.96,0.98,-0.27
-1.5,42.5,1,1.0,1,24.45,16.82,24.36,20.36,341.36,284.0,353.0,335.36,1.45,1.09,1.64,0.73,8.33,-9.0,0.55,0.36,0.6,0.4,0.33,0.8,0.8,0.0,7.629999999999999,57.360000000000014,0.3599999999999999,17.33,0.19000000000000006,0.19999999999999996,-7.839999999999996,625.36,1.45,1.2,-0.93
-8.5,49.5,1,1.0,1,30.82,20.5,22.82,29.17,430.45,343.75,305.18,377.67,1.73,1.83,1.27,1.08,7.0,-16.67,0.73,0.33,0.6,0.2,0.83,0.2,0.6,0.43,10.32,86.69999999999999,-0.10000000000000009,23.67,0.39999999999999997,0.39999999999999997,3.3500000000000085,774.2,1.5,1.25,-0.42
-3.5,37.0,1,0.0,1,19.27,15.73,20.64,26.55,304.09,265.91,363.73,304.55,1.09,1.27,1.55,0.64,-2.0,-11.0,0.36,0.09,0.2,0.2,0.4,0.2,0.33,0.0,3.539999999999999,38.17999999999995,-0.17999999999999994,9.0,0.27,0.0,0.7099999999999937,570.0,1.23,1.14,0.18
-3.5,39.5,1,1.0,1,21.09,21.73,21.27,19.0,340.64,320.64,331.18,247.91,1.09,2.09,0.82,1.45,2.33,-4.0,0.46,0.64,0.4,0.6,0.4,0.83,0.5,0.4,-0.6400000000000006,20.0,-0.9999999999999998,6.33,-0.18,-0.19999999999999996,-14.300000000000011,661.28,0.97,1.06,-0.58
-3.0,46.5,1,1.0,1,28.18,28.18,15.45,22.36,386.09,364.27,295.27,341.0,0.91,1.45,1.91,1.27,20.67,4.0,0.73,0.91,0.6,1.0,0.8,1.0,0.67,0.83,0.0,21.819999999999993,-0.5399999999999999,16.67,-0.18000000000000005,-0.4,-8.170000000000002,750.3599999999999,1.0,1.06,5.17
-5.5,43.5,0,0.0,1,23.27,21.0,16.45,20.36,364.91,324.82,290.0,340.27,1.73,1.09,1.27,1.09,5.67,2.0,0.73,0.46,0.6,0.6,0.6,0.6,0.83,0.33,2.2699999999999996,40.09000000000003,0.6399999999999999,3.67,0.26999999999999996,0.0,3.049999999999997,689.73,1.11,1.12,2.84
-10.0,40.5,0,0.0,1,23.09,19.27,20.45,22.0,344.18,291.73,342.36,389.27,1.64,0.82,1.82,1.73,-2.67,-7.67,0.73,0.46,0.8,0.4,0.5,0.5,1.0,0.4,3.8200000000000003,52.44999999999999,0.82,5.0,0.26999999999999996,0.4,-11.33999999999999,635.9100000000001,1.2,1.18,0.35
-5.5,30.5,0,0.0,1,16.0,12.33,19.08,21.17,294.92,290.42,348.33,310.5,0.83,1.67,1.67,0.92,-3.67,-4.33,0.58,0.17,0.6,0.0,0.57,0.14,0.6,0.2,3.67,4.5,-0.84,0.6600000000000001,0.4099999999999999,0.6,1.7000000000000028,585.34,1.3,1.02,0.85
-1.5,41.5,0,0.0,1,18.83,19.42,20.0,20.42,328.58,305.58,315.92,356.92,1.5,1.08,1.25,1.5,4.0,-5.67,0.5,0.42,0.4,0.4,0.57,0.5,0.4,0.33,-0.5900000000000034,23.0,0.41999999999999993,9.67,0.08000000000000002,0.0,5.349999999999994,634.16,0.97,1.08,-0.71
-7.5,42.0,1,0.0,1,27.0,22.33,15.58,21.08,366.08,345.5,273.92,330.83,1.17,1.0,1.58,0.83,7.33,13.67,0.75,0.5,0.8,0.6,0.67,0.5,0.83,0.5,4.670000000000002,20.579999999999984,0.16999999999999993,-6.34,0.25,0.20000000000000007,14.290000000000006,711.5799999999999,1.21,1.06,0.54
-3.0,44.5,0,0.0,0,27.25,20.17,23.83,24.67,400.58,323.25,322.42,318.5,1.42,1.75,1.17,1.42,1.0,0.0,0.75,0.33,0.8,0.4,0.67,0.4,0.83,0.29,7.079999999999998,77.32999999999998,-0.33000000000000007,1.0,0.42,0.4,7.029999999999987,723.8299999999999,1.35,1.24,inf
-3.0,44.5,1,1.0,1,20.5,25.0,22.75,24.67,308.33,342.5,388.17,355.33,0.83,1.5,1.58,1.67,-5.67,4.67,0.5,0.58,0.4,0.8,0.5,0.33,0.5,0.83,-4.5,-34.170000000000016,-0.67,-10.34,-0.07999999999999996,-0.4,12.46,650.8299999999999,0.82,0.9,-1.21
-2.5,37.5,1,1.0,1,21.5,23.75,20.42,21.58,321.17,346.83,260.5,354.75,2.0,1.5,1.33,1.75,-10.33,6.67,0.58,0.67,0.6,0.6,0.83,0.43,0.33,1.0,-2.25,-25.659999999999968,0.5,-17.0,-0.09000000000000008,0.0,15.349999999999994,668.0,0.91,0.93,-1.55
-6.0,38.5,1,1.0,0,21.42,15.92,21.25,26.08,348.33,267.25,322.5,306.0,1.33,1.25,1.67,0.67,-7.33,-11.0,0.42,0.08,0.4,0.0,0.4,0.2,0.43,0.0,5.500000000000002,81.07999999999998,0.08000000000000007,3.67,0.33999999999999997,0.4,1.4099999999999966,615.5799999999999,1.35,1.3,0.67
-3.0,33.5,0,0.0,1,23.42,14.25,20.75,20.92,373.08,260.08,342.17,312.67,0.92,1.92,1.5,1.58,2.33,-17.33,0.58,0.33,0.8,0.0,0.71,0.29,0.4,0.4,9.170000000000002,113.0,-0.9999999999999999,19.659999999999997,0.24999999999999994,0.8,-7.090000000000003,633.16,1.64,1.43,-0.13
-3.0,40.5,1,0.0,0,21.92,16.83,20.17,21.33,350.67,284.0,320.33,343.75,2.0,1.75,1.33,1.17,1.67,-5.67,0.5,0.42,0.6,0.4,0.33,0.67,0.67,0.17,5.090000000000003,66.67000000000002,0.25,7.34,0.08000000000000002,0.19999999999999996,7.6000000000000085,634.6700000000001,1.3,1.23,-0.29
-14.5,44.5,1,0.0,0,29.33,22.0,15.75,24.17,391.92,325.0,298.42,353.67,0.83,1.17,1.75,1.25,18.0,-8.33,0.75,0.5,0.8,0.2,0.8,0.67,0.71,0.33,7.329999999999998,66.92000000000002,-0.33999999999999997,26.33,0.25,0.6000000000000001,10.650000000000006,716.9200000000001,1.33,1.21,-2.16
-1.5,49.0,0,0.0,0,22.92,27.33,17.33,18.92,362.58,383.25,297.67,319.92,1.67,1.67,1.17,1.75,0.67,7.0,0.67,0.5,0.4,0.4,0.6,0.83,0.71,0.17,-4.409999999999997,-20.670000000000016,0.0,-6.33,0.17000000000000004,0.0,6.719999999999999,745.8299999999999,0.84,0.95,0.1
-3.0,44.5,0,0.0,0,22.92,21.92,21.5,25.17,338.58,299.0,379.5,385.25,1.0,1.42,1.33,1.83,-2.33,4.33,0.42,0.5,0.4,0.8,0.33,0.57,0.5,0.4,1.0,39.579999999999984,-0.41999999999999993,-6.66,-0.08000000000000002,-0.4,-3.8500000000000085,637.5799999999999,1.05,1.13,-0.54
